1223096416417058816,RT @ChanHoKing2: Never trust them... #CCP #Chinazi #WuhanCoronavirusOutbreak #China_is_terrorist #BoycottChina #SayNoToHuaWai https://t.co/…,CCP Chinazi WuhanCoronavirusOutbreak China_is_terrorist BoycottChina SayNoToHuaWai,,en,Fri Jan 31 04:11:24 +0000 2020,2767843313,Mr. Dan Costello: Global trade lecturer for hire,,,,Open to Expat Extraction Roles
1223096438030327808,"Mientras tanto, @evoespueblo, muy lejos de China y su #CoronavirusChino 😄😄😄 @007R11 ⤵️⤵️⤵️ https://t.co/5n8fjhlNAv",CoronavirusChino,,es,Fri Jan 31 04:11:29 +0000 2020,4898382434,Jesús Ernesto Guevara Romanov,,,,"Ecatepec de Morelos, México"
1223096512458022914,"@gibo772000 @AsapSCIENCE How about this?
#coronavirus #chinazi #chinaChildcCannibalism https://t.co/gzmFGCloh7",coronavirus chinazi chinaChildcCannibalism,,en,Fri Jan 31 04:11:47 +0000 2020,841120483357609986,Lord Sweek Hamilton,,,,"Mars, PA"
1223096528287363074,"RT @FrankLee917: 武昌起疫 ---&gt; 武昌起义

#武汉 #武汉起义 #武汉冠状病毒 #武汉病毒 #武汉封城 
#SARS2 #coronavirus #WuhanOutbreak #WuhanSARS",武汉 武汉起义 武汉冠状病毒 武汉病毒 武汉封城 SARS2 coronavirus WuhanOutbreak WuhanSARS,,zh,Fri Jan 31 04:11:51 +0000 2020,3141149600,🌈Radical Mama-slum🥕,,,,Here
1223096582939086853,RT @DMinojuan: #coronavirus #CoronavirusChino https://t.co/rsRmd5zAN0,coronavirus CoronavirusChino,https://twitter.com/minutounocom/status/1223058949991288834,und,Fri Jan 31 04:12:04 +0000 2020,1206358226251456515,Juan Ba,,,,CORDOBA
1223096748819673089,"The construction of 2nd makeshift hospital, Leishenshan for #coronavirus patients in #Wuhan, the epicenter of #outbreak, is 40% completed.1,600 beds are planned in Leishenshan Hospital.#ChinaCoronaVirus #Coranavirus #China #coronarvirus #ChinaVirus #caronavirus #coronavirusindia https://t.co/IrJVMaGRcN",coronavirus Wuhan outbreak ChinaCoronaVirus Coranavirus China coronarvirus ChinaVirus caronavirus coronavirusindia,,en,Fri Jan 31 04:12:43 +0000 2020,2452457780,Janani,,,,Thanjavur
1223096835557871616,Just saw this on Amazon: Pharma-C-Wipes 70% Isopropyl Alcohol Wipes ... by Pharma-C-Wipes for $29.15 https://t.co/4lRUGSsPLY via @amazon #ad #coronavirus #coronaoutbreak #wuhanflu #chinaflu #flu #corona #virus,ad coronavirus coronaoutbreak wuhanflu chinaflu flu corona virus,https://amzn.to/2RJMZNb,en,Fri Jan 31 04:13:04 +0000 2020,846210311631851520,Q Style ⭐️⭐️🇺🇸🇺🇸,,,,United States
1223096859130040320,"RT @ronnie_yeung: Any ridiculous thing can happen in China 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️

#Chinazi #China #ChinaVirus 
#CCPChina 
#BoycottChina
#SARS2020…",Chinazi China ChinaVirus CCPChina BoycottChina SARS2020,,en,Fri Jan 31 04:13:09 +0000 2020,254797830,Timothy Monahan,,,,huntingdon valley pa
1223096914251378688,"#coronavirus #ChinaCoronaVirus #Contagion #2019_nCov #2019nCoV #China #Coranavirus here are the latest figures throughout China. Please note, these cases are per 100,000 of the population. Also, a mutation tree showing the number of strains produced from the 1st case on 01/12/20 https://t.co/6jZdhYfrWo",coronavirus ChinaCoronaVirus Contagion 2019_nCov 2019nCoV China Coranavirus,,en,Fri Jan 31 04:13:23 +0000 2020,928602237173141504,Carl Davies,,,,"Tiverton, England"
1223097124675391493,"RT @CulturaColectiv: A pesar del ánimo de sus habitantes, la situación es aún delicada.
#coronaviruswuhan #coronavirus #ChinaWuHan https://…",coronaviruswuhan coronavirus ChinaWuHan,,es,Fri Jan 31 04:14:13 +0000 2020,834193477487382528,Susy,,,,"Vancouver,British Columbia"
