1222368772134076416,"In Pictures: Wuhan express-building new 1,000-bed hospital. || #Wuhan #China #ChinaVirus #WuhanCoronavirus #CoronoaVirus #CoronaOutbreak  #ChinaCoronaVirus https://t.co/adVKymKDQ2",Wuhan China ChinaVirus WuhanCoronavirus CoronoaVirus CoronaOutbreak ChinaCoronaVirus,https://thepigeonexpress.com/in-pictures-wuhan-express-building-new-1000-bed-hospital/,en,Wed Jan 29 04:00:00 +0000 2020,1057148786189824000,www.THEPIGEONEXPRESS.com,,,,online
1222368898378539009,"#WuhanCoronavirus 
#WuhanFlu #wuhanpneumonia

https://t.co/1OROKtpL9U",WuhanCoronavirus WuhanFlu wuhanpneumonia,https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic,und,Wed Jan 29 04:00:30 +0000 2020,2576302614,Blonde_Swanson,,,,Petropavlosk
1222368914102984704,#Wuhan #wuhanvirus #WuhanOutbreak #coronavirus #CoronavirusOutbreak #ChinaCoronaVirus #SingaporeVirus #MacauVirus https://t.co/vMeCQnHZK0,Wuhan wuhanvirus WuhanOutbreak coronavirus CoronavirusOutbreak ChinaCoronaVirus SingaporeVirus MacauVirus,https://twitter.com/nicaguieb/status/1222101472759799809,und,Wed Jan 29 04:00:34 +0000 2020,108328861,Emilie Cavin,,,,USA
1222368921405120512,Be aware and take care of yourself and your loved ones. #coronavirus #WuhanOutbreak https://t.co/nVnJxaY7jD,coronavirus WuhanOutbreak,https://twitter.com/CNN/status/1222029301203324928,en,Wed Jan 29 04:00:36 +0000 2020,348882300,Subrata Roy,,,,"Bengaluru, India"
1222368926706700288,"makhluk perosak pun makan mcm tu je 👍🏻

#coronavirus #coronaviruschina #coronaviruswuhan https://t.co/5icNv0QYbL",coronavirus coronaviruschina coronaviruswuhan,,in,Wed Jan 29 04:00:37 +0000 2020,2930034252,amir,,,,Malaysia
1222368935678377984,"#CDC #Level3Warning
#publichealth 
#coronavirus #coronavirususa
#nCoV #nCoV2019 #2019nCoV
#TravelWarning
#WuhanOutbreak 
#CoronavirusOutbreak https://t.co/avyah4LkGK",CDC Level3Warning publichealth coronavirus coronavirususa nCoV nCoV2019 2019nCoV TravelWarning WuhanOutbreak CoronavirusOutbreak,https://twitter.com/USA_China_Talk/status/1222113357127438337,und,Wed Jan 29 04:00:39 +0000 2020,987844879,💧Bprophetable ⧖,,,,active locally globally
1222368993446629376,#Wuhan #wuhanvirus #WuhanOutbreak #coronavirus #CoronavirusOutbreak #ChinaCoronaVirus #SingaporeVirus #MacauVirus https://t.co/nnO3eTUxpk,Wuhan wuhanvirus WuhanOutbreak coronavirus CoronavirusOutbreak ChinaCoronaVirus SingaporeVirus MacauVirus,https://twitter.com/VOANews/status/1221802765468475398,und,Wed Jan 29 04:00:53 +0000 2020,108328861,Emilie Cavin,,,,USA
1222369079744319488,"I think the government has the vaccine to the Coronavirus, but they probably only give it to the Elite 🤷‍♂️
#coronavirus #coronaviruschina #coronavirususa #LosAngeles #OrangeCounty #coronoavirus #ChinaVirusSesungguhnya",coronavirus coronaviruschina coronavirususa LosAngeles OrangeCounty coronoavirus ChinaVirusSesungguhnya,,en,Wed Jan 29 04:01:13 +0000 2020,1215746852831690752,Marco,,,,"Los Angeles, CA"
1222369099981803520,"South Korean President Moon Jae-in sent a letter to #China yesterday to praise #Beijing’s timely actions to control #WuhanOutbreak and hope the epidemic gets contained soon. Seoul plans to send 2 million masks and 100,000 protective clothing to #China by plane. https://t.co/ubolUIKxYE",China Beijing WuhanOutbreak China,,en,Wed Jan 29 04:01:18 +0000 2020,365216346,William Yang,121.561476,25.085756,"Taipei City, Taiwan, Taiwan","Taipei, Taiwan"
1222369143057539072,#Wuhan #wuhanvirus #WuhanOutbreak #coronavirus #CoronavirusOutbreak #ChinaCoronaVirus #SingaporeVirus #MacauVirus  #Ontario #Canada https://t.co/zsy8PVK55X,Wuhan wuhanvirus WuhanOutbreak coronavirus CoronavirusOutbreak ChinaCoronaVirus SingaporeVirus MacauVirus Ontario Canada,https://twitter.com/ABC7/status/1221948758809694208,und,Wed Jan 29 04:01:28 +0000 2020,108328861,Emilie Cavin,,,,USA
1222369146379304965,"#coronaviruswuhan 

El número de casos de coronavirus de Wuhan ya supera el SARS.
Al menos 132 personas han muerto y se han confirmado 5.974 casos en China continental.",coronaviruswuhan,,es,Wed Jan 29 04:01:29 +0000 2020,485664690,wǒ bù zhī dao 🇦🇷 🌹🇨🇭,,,,La Jabonería de Vieytes.
1222369199965605888,"RT @HimalayaGlobal: Dr Jinhui warning:
Hospitals  ran out of supplies, now asking public to donate
#Wuhancoronavirus has already mutated
no…",Wuhancoronavirus,,en,Wed Jan 29 04:01:42 +0000 2020,3079099332,Elisa Chen💫,,,,"irvine, CA"
