1273406216316891139,"RT @LPoyii: @iArmySupporter China is the largest virus on earth.
#BoycottChina https://t.co/pzSWeLfvvc",BoycottChina,en,Thu Jun 18 00:04:35 +0000 2020,230568619,Kevin,,,,New York
1273406941105057793,"RT @EpochTimesChina: “The virus outbreak in Beijing is still on an upward trend.”

A recent resurgence of the #CCPVirus in #China’s capital…",CCPVirus China,en,Thu Jun 18 00:07:28 +0000 2020,769917713288310785,Tashi Delek #MilkTeaAlliance,,,,"New Delhi, India"
1273407310145224707,RT @ExSecular: #BoycottChina,BoycottChina,und,Thu Jun 18 00:08:56 +0000 2020,17749531,Tnpalli,,,,"Hyderabad, India"
1273408698874920960,"Mutation could make coronavirus more infectious, study suggests - CNN #MakeChinaPay #CCP_is_terrorist #CCPVirus #wuhanvirus #coronavirus #covid19  https://t.co/FQCWe81FiW",MakeChinaPay CCP_is_terrorist CCPVirus wuhanvirus coronavirus covid19,en,Thu Jun 18 00:14:27 +0000 2020,999938217892691969,ManSuenNuiSun🇭🇰,,,,"Portland, OR"
1273408856031297538,RT @ExSecular: #BoycottChina,BoycottChina,und,Thu Jun 18 00:15:04 +0000 2020,838809366308466688,ನಿಲಾಂಜನ್ ನಿಶಾಂತ್,,,,"Mysore, India"
1273409118280339456,"RT @surajpearl: @drapr007 #ChinaLiedPeopleDied 

#ChineseVirus 

#chinaisaglobalterriorst

#Indiastandswithtiwan

#indiastandswithtibet

#i…",ChinaLiedPeopleDied ChineseVirus chinaisaglobalterriorst Indiastandswithtiwan indiastandswithtibet,en,Thu Jun 18 00:16:07 +0000 2020,132892729,Jai Shree Ram truthonlee,,,,Sapt Sindhu
1273409363340861440,"@WanmingYang Aproveita e enfia no rabicó a vacina chinesa, seu bosta 😁
#FechadosComBolsonaro 
#PartidoGenocidaChinês 
#ChinaVirus 
#ChinaLiedPeopleDied",FechadosComBolsonaro PartidoGenocidaChinês ChinaVirus ChinaLiedPeopleDied,pt,Thu Jun 18 00:17:05 +0000 2020,101973451,Ligia Marques🇧🇷🇺🇸🇰🇷 💊🐇🕳,,,,"São Paulo, Brasil"
1273409847388712960,RT @ExSecular: #BoycottChina,BoycottChina,und,Thu Jun 18 00:19:01 +0000 2020,4355207233,Sidharth Satapathy,,,,"North Carolina, USA"
1273411059735552001,"RT @EpochTimesChina: “The virus outbreak in Beijing is still on an upward trend.”

A recent resurgence of the #CCPVirus in #China’s capital…",CCPVirus China,en,Thu Jun 18 00:23:50 +0000 2020,231206271,Bill,,,,NJ
1273411332226928642,"U.S., Mexico agree to extend border restrictions through July 21
https://t.co/8R7x2tVkY0
16 Jan 2020

#QUOTE ""Mexico and the United States have agreed to extend for 30 days ..

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-481 by #BorderObserver",QUOTE CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jun 18 00:24:55 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1273411629753921536,"#ArrestBillGates 
#ArrestFauci 
#ArrestPelosi 
#ArrrestAllMembersOfWHO
#ArrestAllCorruptPoliticiansWhoHelpedThem 
#BoycottChinaForThisHoax
#TerminateAllAgenciesWhoInvolvedThisFakeHoax
#TerminateGaviAndWHO
#LetUsBreath
#OtherwiseBurnEverythingTodown 
#WeRSickOfUrLies
#ArrestGates https://t.co/5775cRO1Km",ArrestBillGates ArrestFauci ArrestPelosi ArrrestAllMembersOfWHO ArrestAllCorruptPoliticiansWhoHelpedThem BoycottChinaForThisHoax TerminateAllAgenciesWhoInvolvedThisFakeHoax TerminateGaviAndWHO LetUsBreath OtherwiseBurnEverythingTodown WeRSickOfUrLies ArrestGates,und,Thu Jun 18 00:26:06 +0000 2020,1234202575970304000,Abdul Aziz Nakhouda🇸🇴🇮🇳,,,,"Earth, الأرض , Dhulka, prthvee"
1273411667469103104,#Taiwan #ChinaVirus #BoycottChina https://t.co/4OD5gzRIyQ,Taiwan ChinaVirus BoycottChina,und,Thu Jun 18 00:26:15 +0000 2020,909752126464827392,shivaji chokhande,,,,Samsherpur
1273412126996959233,"@Daily_Express #CCPChina must pay for the price. 

#CCPJudgementDay #ChinaLiedPeopleDied #WuhanVirus #WuhanCoronavirus #CCPVirus https://t.co/nYMNG3c2aS",CCPChina CCPJudgementDay ChinaLiedPeopleDied WuhanVirus WuhanCoronavirus CCPVirus,en,Thu Jun 18 00:28:04 +0000 2020,1166864134262022145,YumeChin😷🖐🏻☝🏻齊上齊落💛,,,,Hong Kong
1273412681966522374,"Meet Mr. Gan Phat Gi... 🤣🤣🤣
#BoycottChina #ChinaVirus https://t.co/5tmsBXrXpL",BoycottChina ChinaVirus,in,Thu Jun 18 00:30:16 +0000 2020,850305416609320960,Prakhar,,,,Qatar
1273412801252425728,"@INCIndia 
@AnandSharmaINC ji
@INCAkshay ji
Dekhiye China bi dar rha hai humari #BoycottChina movement se. Hum sabko milke is awaz ko aur buland krna hai. https://t.co/ohde8yvpKm",BoycottChina,hi,Thu Jun 18 00:30:45 +0000 2020,361041549,Mohit Khajuria,,,,"Samba, J&K"
