1262533846664269824,"Oh, really ... You don’t say ... 🤔

A thinker would be compelled to ask WHO - WHAT - WHEN - WHERE - HOW ... 🤔

#ChinaLiedAndPeopleDied #ChinaMustExplain #ChinaIsAsshoe #MAGA2020 #KAG2020 #TWGRPS #DigitalSoldiers #TrustThePlan https://t.co/c0Zzu4w1LE",ChinaLiedAndPeopleDied ChinaMustExplain ChinaIsAsshoe MAGA2020 KAG2020 TWGRPS DigitalSoldiers TrustThePlan,en,Tue May 19 00:01:40 +0000 2020,26772013,⚔️🛡🇺🇸 𝔽𝕒𝕝𝕝𝕚𝕓𝕝𝕖 𝕄𝕖/𝕋𝕋 ⭐️⭐️⭐️,,,,USA
1262533965031694337,@SharriMarkson Thanks for sharing the Motion.  I'm stick of Australia being bullied! https://t.co/CQ4NCLeQ9A #coronavirus #covid19australia #ChinaLiedAndPeopleDied,coronavirus covid19australia ChinaLiedAndPeopleDied,en,Tue May 19 00:02:08 +0000 2020,1209290988075667456,Matilda Fairholm,,,,Australia
1262534228408807424,"RT @FallibleMe: Oh, really ... You don’t say ... 🤔

A thinker would be compelled to ask WHO - WHAT - WHEN - WHERE - HOW ... 🤔

#ChinaLiedAn…",,en,Tue May 19 00:03:11 +0000 2020,1225956756603297792,Patriot Tom,,,,Big time USA
1262534291159990272,"RT @FallibleMe: Oh, really ... You don’t say ... 🤔

A thinker would be compelled to ask WHO - WHAT - WHEN - WHERE - HOW ... 🤔

#ChinaLiedAn…",,en,Tue May 19 00:03:26 +0000 2020,115588668,wxmouse,,,,South Dakota
1262534679124537344,"Stop letting China take the world hostage! Screw them, if they won’t to Boycott Australian products instead of finding out why Corona started then let’s cut them off from the world, China has held world at hostage long enough #BoycottChina #ChinaMustPay #covid19australia #COVID19",BoycottChina ChinaMustPay covid19australia COVID19,en,Tue May 19 00:04:58 +0000 2020,728641038194081793,Gozzy Brad,,,,"Gosnells, Western Australia"
1262535233901117449,"#TrudeauDictatorship 
#TrudeauLiedPeopleDied 
#TrudeauWorstPM 
#CCP_is_terrorist 
#CCPVirus https://t.co/blMe7FhkWj",TrudeauDictatorship TrudeauLiedPeopleDied TrudeauWorstPM CCP_is_terrorist CCPVirus,und,Tue May 19 00:07:11 +0000 2020,139546097,LTea,,,,Parallel universe
1262535424737775619,"RT @FallibleMe: Oh, really ... You don’t say ... 🤔

A thinker would be compelled to ask WHO - WHAT - WHEN - WHERE - HOW ... 🤔

#ChinaLiedAn…",,en,Tue May 19 00:07:56 +0000 2020,2226076832,༺⚜️ℳ𝒶𝓇𝒾𝒶 ⚜️༻,,,,🇺🇸 єαѕт & ωєѕт 🇺🇸
1262535679734472705,"RT @FallibleMe: Oh, really ... You don’t say ... 🤔

A thinker would be compelled to ask WHO - WHAT - WHEN - WHERE - HOW ... 🤔

#ChinaLiedAn…",,en,Tue May 19 00:08:57 +0000 2020,740031505322254337,Deborah C 🧚💕👼🌹🌸🏝🌞,,,,"Huntington Beach, CA"
1262535686600589312,#BoycottChina https://t.co/oR1aFBBD64,BoycottChina,und,Tue May 19 00:08:59 +0000 2020,978434291548868608,Tom Engel #17,,,,MI summer-  NV-winter
1262536233374253058,"RT @FallibleMe: Oh, really ... You don’t say ... 🤔

A thinker would be compelled to ask WHO - WHAT - WHEN - WHERE - HOW ... 🤔

#ChinaLiedAn…",,en,Tue May 19 00:11:09 +0000 2020,167717778,Birds Eye View,,,,United States
1262536756169183232,"RT @CaliTrumpLady: We call it the #ChinaVirus for a damn good reason! 
#ChinaMustPay
#ChinaLiedPeopleDie 

https://t.co/jHAJ4lAb5B",ChinaVirus ChinaMustPay ChinaLiedPeopleDie,en,Tue May 19 00:13:14 +0000 2020,531244825,"Carrie,waiting,Webb",,,,United States
