1259051069876953089,RT @almostjingo: You spelled China wrong @ChelseaClinton #CCPVirus https://t.co/YjVwK6vnfE,CCPVirus,en,Sat May 09 09:22:21 +0000 2020,906178217614168064,❌GreenEyedCricket❌⭐⭐⭐,,,,The Heart Of It All
1259078093534158849,Ignoring the fact that #chinaliedpeopledied and the crooks at the WHO assisted in deceiving the world is unconscionable! #BoycottChina #DisbandTheWHO #puttheworldfirst make them pay! https://t.co/XLeFwtXBOf,chinaliedpeopledied BoycottChina DisbandTheWHO puttheworldfirst,en,Sat May 09 11:09:44 +0000 2020,789438436121817088,Kim,,,,"Queensland, Australia"
1259078995213197315,"RT @EpochTimes: As the race to develop a #Vaccine for the #CCPVirus continues, #Polls show that when scientists do finally deliver, million…",Vaccine CCPVirus Polls,en,Sat May 09 11:13:19 +0000 2020,3230103650,Thank Q Very Much!,,,,USA
1259078999826812930,"@YamYL1206 Thanks for sharing. #Coronavirus #ChinaLiedAndPeopleDied

Pandemic Prompts World to ‘Wake Up’ to Threats Posed by Communist China

https://t.co/fkYvxP090I

Download Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/WzyL482Uda",Coronavirus ChinaLiedAndPeopleDied,en,Sat May 09 11:13:20 +0000 2020,1243468944293236742,Lucy Zhao,,,,"Sydney, Australia"
1259084410164518913,"This is true, BUT it doesn’t make China look innocent when they hide info &amp; purposely let the #ChinaVirus spread to the whole world when they could have stopped it?!?
And we DON’T know if they purposely spread it as a Bioweapon!?!
#ChinaLiedPeopleDied https://t.co/254okVaAoQ",ChinaVirus ChinaLiedPeopleDied,en,Sat May 09 11:34:50 +0000 2020,4204765978,Hillbilly🦋Heaven⭐️⭐️⭐️,,,,"West Virginia, USA"
1259089079120957441,RT @AlessiaDhakpa: #CCPVirus #CCPLiedPeopleDied #BoycottChina #BoycottChineseProducts https://t.co/lzrJbq3n2N,CCPVirus CCPLiedPeopleDied BoycottChina BoycottChineseProducts,und,Sat May 09 11:53:23 +0000 2020,127182036,Leslie Miller,,,,"Nevada, USA  🎰 💰 🎭"
1259089285057327104,"RT @screen_tan: Open up bidding for a new country to host the Winter Olympics 2022
#BoycottChina",BoycottChina,en,Sat May 09 11:54:12 +0000 2020,210647025,Praying Trumplican,,,,"Upstate, NY"
1259089621134213120,"China sob investigação mundial #ChinaLiedPeopleDied #ChinaMustExplain #China_is_terrorist
https://t.co/QuRb8xcbmn",ChinaLiedPeopleDied ChinaMustExplain China_is_terrorist,pt,Sat May 09 11:55:33 +0000 2020,60129550,Jean Walker 🇧🇷,,,,Worldwide 
1259161341488578560,"I have cure for #Chinesevirus 
if you have any shortage let me know. I have sufficient stock for you peoples. https://t.co/doMrgD7yG2 https://t.co/vpWvQsD8hB",Chinesevirus,en,Sat May 09 16:40:32 +0000 2020,1196043052927729665,🇮🇳Bharatwashi🇮🇳,,,,"West Bengal, India"
1259161447617171459,"RT @Bharatwashi1: I have cure for #Chinesevirus 
if you have any shortage let me know. I have sufficient stock for you peoples. https://t.c…",Chinesevirus,en,Sat May 09 16:40:57 +0000 2020,1166384476081070081,Capitano,,,,Atlantic
1259161925411356672,"It's not just US now, other free countries are standing up to #CCP #China. #Australia is calling for a #coronavirus inquiry. #Britain is dropping #Huawei. #Japan and US are paying companies to relocate out of #PRC. Bild, #Germany called out #Xijinping!
#ChinaLiedPeopleDied",CCP China Australia coronavirus Britain Huawei Japan PRC Germany Xijinping ChinaLiedPeopleDied,en,Sat May 09 16:42:51 +0000 2020,125873258,Antonio Graceffo,,,,"Ulaanbaatar, Mongolia"
1259217843645747200,"The #CDC's mission is to use science to further the public health. With regards to the #CCPVirus, it has substituted politics for #science. This is going to harm the public health.

https://t.co/3YuPP5jU6t

#pandemic #RealityMatters https://t.co/XeodqxQjZQ",CDC CCPVirus science pandemic RealityMatters,en,Sat May 09 20:25:03 +0000 2020,2894982337,Peter Nayland Kust,,,,"Cypress, Texas"
1259218008079323136,@LarryBoorstein @thehill Yeah China sucks don’t it? #ChineseVirus #ChinaLiedAndPeopleDied #chinaisasshoe,ChineseVirus ChinaLiedAndPeopleDied chinaisasshoe,en,Sat May 09 20:25:42 +0000 2020,1199120225515560961,CMac 🇺🇸,,,,"Michigan, USA"
1259106534686105602,"#CCPVirus #Response
Wilsonville Or
27 Mar 2020

Surgical masks are delivered to an Oregon Department of Administrative Services warehouse to help in the response to the COVID-19 pandemic

BLOG https://t.co/W0MybAvJOw

qt-cvresponse-152 #borderObserver https://t.co/dCehrCRT82",CCPVirus Response borderObserver,en,Sat May 09 13:02:45 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1259111623643607041,Get tested for the #wuhanvirus #chinesevirus here. https://t.co/NFAO3dKU2t,wuhanvirus chinesevirus,en,Sat May 09 13:22:58 +0000 2020,16939891,new_jersey,,,,"Internet, Planet Earth"
1259111853797462018,"Day 46 of #54days of #Lockdown.
#sunset 

#lockdown3 
#bengaluru #bangalore
#ChineseWuhanVirus
#ChinaLiedPeopleDied
#COVID19india
#ChineseVirus19
#CoronavirusLockdown
#COVID__19
#IndiaFightsCOVID19 https://t.co/VjYNRrgJBu",54days Lockdown sunset lockdown3 bengaluru bangalore ChineseWuhanVirus ChinaLiedPeopleDied COVID19india ChineseVirus19 CoronavirusLockdown COVID__19 IndiaFightsCOVID19,en,Sat May 09 13:23:53 +0000 2020,56269245,𝚜𝚞𝚍𝚒𝚙 😷 🇮🇳,,,,India
1259111904171220993,"This bitch wasn’t called #treasonmay for nothing. 

#bbcaq #theresamay #Globalist #scumbag #coronavirus #coronahoax #covidhoax #Coronabollocks #who #ChinaLiedPeopleDied #ChinaLiedAndPeopleDied https://t.co/EscZvida7T",treasonmay bbcaq theresamay Globalist scumbag coronavirus coronahoax covidhoax Coronabollocks who ChinaLiedPeopleDied ChinaLiedAndPeopleDied,en,Sat May 09 13:24:05 +0000 2020,4637654729,Captain Kremen,,,,England
1259112138548883457,#Chinesevirus 🙌🏻 https://t.co/a4UVU27bFi,Chinesevirus,und,Sat May 09 13:25:01 +0000 2020,1249163180066181121,17 ThankQ,,,,USA 
1259112415389716480,Liberals are afraid we will hurt the Chinese people by calling it the China Virus so now it will be known as “The Communist China Virus “ #ChinaLiedAndPeopleDied #TheCommunistChinaVirus,ChinaLiedAndPeopleDied TheCommunistChinaVirus,en,Sat May 09 13:26:07 +0000 2020,4297338075,Deplorable Veteran ❌,,,,United States
