1259997259132841984,"Stupid questions from reporters! Blame China, ask China! #Blame The Democrats! Start asking them the right questions everyone else already knows the answers to! #ChinaLiedPeopleDie #WuhanVirus #CCPAndTheDNC #DemocratsAreCorrupt WHEN REPORTERS REPORT TRUTH THEY’LL EARN OUR RESPECT https://t.co/T8BaiDQdzv",Blame ChinaLiedPeopleDie WuhanVirus CCPAndTheDNC DemocratsAreCorrupt,en,Tue May 12 00:02:10 +0000 2020,18606455,64Caligirl,,,,Sunny Southern California 
1259997390485979146,"#CCPVirus #Response
LOS ANGELES, CA
Mar 29 2020

U.S. Air Force Tech. Sgt. Mario Lopez-Casas puts sheets on a hospital bed inside the Los Angeles Convention Center.

BLOG https://t.co/FxK62bdLcZ

qt-cvresponse-176 #borderObserver https://t.co/D2RoUomFfg",CCPVirus Response borderObserver,en,Tue May 12 00:02:42 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1259997561726865411,"If Biden can't comprehend why the leadership of our Nation needs to be protected during a worldwide pandemic - he's not fit to become President.
#COVID19 #COVIDー19
#Coronavirus #Pandemia
#CoronavirusOutbreak
#ChinaMustExplain
#ChinaLiedAndPeopleDied
https://t.co/glmINTpvPz",COVID19 COVIDー19 Coronavirus Pandemia CoronavirusOutbreak ChinaMustExplain ChinaLiedAndPeopleDied,en,Tue May 12 00:03:22 +0000 2020,32988952,News Flea Bites,,,,Washington DC - Maryland - Vir
1259998287785889792,@weijia @SecAzar @HHS_ASH Blame China! Ask China! #Blame The Democrats! Start asking them the questions everyone else already knows the answers to! #ChinaLiedPeopleDied #WuhanVirus #CCPAndTheDNC #DemocratsAreCorrupt WHEN REPORTERS REPORT TRUTH THEY’LL EARN OUR RESPECT 🇺🇸 IT’S NOT RACIST! #JournalismIsDead,Blame ChinaLiedPeopleDied WuhanVirus CCPAndTheDNC DemocratsAreCorrupt JournalismIsDead,en,Tue May 12 00:06:16 +0000 2020,18606455,64Caligirl,,,,Sunny Southern California 
1259999409930149888,"China Says America MUST Cooperate On #Coronavirus
by #ChinaUncensored
Apr 13, 2020

10:09

VID https://t.co/t98bnAr774

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-vids-006 by #BorderObserver https://t.co/KNpoDB4a9N",Coronavirus ChinaUncensored WuhanVirus COVID19 CCPVirus BorderObserver,en,Tue May 12 00:10:43 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1260000272035672064,"不愧是山寨王....只是連試劑這些醫療用品也都搞山寨版，會不會太缺德....
#肺炎試劑 #China #ChineseVirus #ChinaLiedAndPeopleDied #ChinaVirus #武漢肺炎 #武漢ウイルス #COVID19 #COVIDー19 #CoronavirusLiar 
#強國夢 https://t.co/3OJAtBdvBt",肺炎試劑 China ChineseVirus ChinaLiedAndPeopleDied ChinaVirus 武漢肺炎 武漢ウイルス COVID19 COVIDー19 CoronavirusLiar 強國夢,zh,Tue May 12 00:14:09 +0000 2020,1237941770844962816,阿共不要來 Agongnotsee,,,,Taiwan
1260000303539093505,"RT @EnzoMazak: This is simply art. #ChinaLiedPeopleDied 
#china is #nmsland #CCPVirus
#chinavirus #wuhanvirus #coronavirus",ChinaLiedPeopleDied china nmsland CCPVirus chinavirus wuhanvirus coronavirus,en,Tue May 12 00:14:16 +0000 2020,1173393699621015559,警嫂流動水炮車stands with HongKong,,,,Hong Kong
1260000663670587400,"Orwell's 1984
The classic, 1956 film version of Orwell's, 1984. Colorized and tinted to enhance the dark expressionism.

VIDEO https://t.co/GpTThqaWvb

#Disease #CoronaVirus #WuhanVirus #COVID19 #CCPVirus

#QuikTake qt-covid19-106 by #BorderObserver https://t.co/8w0EXdRe29",Disease CoronaVirus WuhanVirus COVID19 CCPVirus QuikTake BorderObserver,en,Tue May 12 00:15:42 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1260000924665180160,"RT @EnzoMazak: This is simply art. #ChinaLiedPeopleDied 
#china is #nmsland #CCPVirus
#chinavirus #wuhanvirus #coronavirus https://t.co/Bdw…",ChinaLiedPeopleDied china nmsland CCPVirus chinavirus wuhanvirus coronavirus,en,Tue May 12 00:16:44 +0000 2020,12162772,あたたん,,,,東京辺境／世界の果て
1260001068739633158,"RT @EnzoMazak: This is simply art. #ChinaLiedPeopleDied 
#china is #nmsland #CCPVirus
#chinavirus #wuhanvirus #coronavirus",ChinaLiedPeopleDied china nmsland CCPVirus chinavirus wuhanvirus coronavirus,en,Tue May 12 00:17:19 +0000 2020,1141101005356113920,love and peace,,,,Birm
