1252194963854671872,RT @BJAH92210620: #lockdown #LockDownNigeria #COVID19Nigeria #Chioma #CoronaVirusInNigeria #ChinaLiedAndPeopleDied #NCDCTakeResponsibility,lockdown LockDownNigeria COVID19Nigeria Chioma CoronaVirusInNigeria ChinaLiedAndPeopleDied NCDCTakeResponsibility,,und,Mon Apr 20 11:18:38 +0000 2020,1092464700703551490,CryptoLord❤,,,,"Lagos, Nigeria"
1252195337315459072,"@mvankerkhove @WHO @mvankerkhove Maria = 1 batshit crazy mass murderer! Tells the world for 2 months that the Virus came from animals and not contagious, when everyone knows it was an intentionally leaked #Bioweapon from a lab. I hope the Chinese paid you well. May God have mercy on your soul.",Bioweapon,,en,Mon Apr 20 11:20:07 +0000 2020,57266613,John P,,,,"Chișinău, Moldova"
1252200194692677633,"@SeaShoreVibe ×Costliest Government CoverUp×
China Lied about Figures and After that China used #WHO to Mask it Lies.
#COVID has Created Havoc in People and Destroyed Economy of Many Nations.
China Lied About Source and they Should be Punished for this.
#ChinaCoronaVirus",WHO COVID ChinaCoronaVirus,,en,Mon Apr 20 11:39:25 +0000 2020,1102490844412567552,AKSHAYSINH YADAV13🇮🇳,,,,"Maharashtra, India"
1252200269582159872,"RT @DonnaWR8: In February this is how China was dealing with the PURGE ... I mean corona virus 🦠

#ChinaLiedPeopleDied https://t.co/8UxBsdB…",ChinaLiedPeopleDied,,en,Mon Apr 20 11:39:43 +0000 2020,53354659,Nemetona,,,,Earth
1252200341535289344,"@StateDept @JudyfmlauJudy @SecPompeo #CCPChina hv to responsible for the #ChinaVirus 

#chinaVirusMadeInChina #ChinaLiedPeopleDie #WHOLiedPeopleDied",CCPChina ChinaVirus chinaVirusMadeInChina ChinaLiedPeopleDie WHOLiedPeopleDied,,en,Mon Apr 20 11:40:00 +0000 2020,1166253964850892800,Skywalker lu🇺🇸🇺🇸🇺🇸🇬🇧🇨🇦🇭🇰,,,,"Los Angeles, CA"
1252200432857952256,"Shame, Shame, Shame History will remember you as a Chinese agent. Have some guts and resign. #DrTedros 
 #ChinaLiedAndPeopleDied #ChineseVirus19 https://t.co/N6H39CpaGy",DrTedros ChinaLiedAndPeopleDied ChineseVirus19,https://twitter.com/DrTedros/status/1251883180422021120,en,Mon Apr 20 11:40:22 +0000 2020,133833017,santosh narayan,,,,New Delhi
1252200508665847808,"RT @UNNTV1: #China created the #Chinesevirus, now they are blaming blacks to be the cause &amp; carrier of it. 

Black people are not allowed t…",China Chinesevirus,,en,Mon Apr 20 11:40:40 +0000 2020,1120156424229801985,Dana K. 🇺🇸America First🇺🇸BackTheBlue,,,,Paradise
1252201125119311873,"Responding to Australia proposal of having investigation to China's responsibility in #coronavirus pandemic, Beijing expressed strong rejection.
Are you afraid of being found guilty, #CCPChina? If you are innocent, why don't you be cooperative?
#ChinaLiedPeopleDie #BoycottChina https://t.co/LOPz0PQHdl",coronavirus CCPChina ChinaLiedPeopleDie BoycottChina,https://twitter.com/lihkg_forum/status/1252197931010023424,en,Mon Apr 20 11:43:07 +0000 2020,1248557883618250753,光復香港時代革命,,,,香港
1252205701264531456,RT @SimpliciterPaco: China debe pagar. #ChinaVirus #Chinamintiógentemurió #ChinaCoronaVirus https://t.co/PCwIdpAFIv,ChinaVirus Chinamintiógentemurió ChinaCoronaVirus,,es,Mon Apr 20 12:01:18 +0000 2020,33212585,Rafael Orus Pino,,,,Guayaquil
1252206095944372226,"@MEMRIReports Well of your sins is full.#ChinaLiedPeopleDie 
#ChineseVirus",ChinaLiedPeopleDie ChineseVirus,,en,Mon Apr 20 12:02:52 +0000 2020,2935671890,Alok Ranjan singh ,,,,"Haryana, India "
1252206427399127042,👏👏👏 #cdnpoli #ChinaLiedPeopleDied https://t.co/8Nzt3MYO5l,cdnpoli ChinaLiedPeopleDied,https://twitter.com/TheWestBlock/status/1251908163965726722,und,Mon Apr 20 12:04:11 +0000 2020,93308392,TrueBlueConservativeJo,,,,Ontario
1252206607456284672,@cnni @jgriffiths #ChinaMustExplain #ChinaLiedAndPeopleDied #ChinaLiedPeopleDie #CCPVirus #ChineseVirus #ChinaVirus #ChineseBioterrorism #ChinaLied #WHOLiedPeopleDied #TedrosLiedPeopleDied,ChinaMustExplain ChinaLiedAndPeopleDied ChinaLiedPeopleDie CCPVirus ChineseVirus ChinaVirus ChineseBioterrorism ChinaLied WHOLiedPeopleDied TedrosLiedPeopleDied,,und,Mon Apr 20 12:04:54 +0000 2020,297209406,Anirudha,,,,"Bengaluru, India"
1252206741640507394,"RT @EnzoMazak: Nmsl? #nmslese! #makechinapay
#ChinaLiedPeopleDied #ChineseVirus",nmslese makechinapay ChinaLiedPeopleDied ChineseVirus,,no,Mon Apr 20 12:05:26 +0000 2020,48224368,Free DIYer,,,,Hong Kong
1252206909362495489,"RT @news_ntd: Amid an escalating #CCPVirus #outbreak in the  northern Chinese city of Harbin, provincial authorities announced that it woul…",CCPVirus outbreak,,en,Mon Apr 20 12:06:06 +0000 2020,2485382173,Dr. Dawn R. Levitan,,,,Chicago
1252211803217526785,"@DrTedros Could you find out where is Dr. Ai Fen?
#ChinaLiedPeopleDie  #WuhanHealthOrganization https://t.co/ShQGQQQvU2",ChinaLiedPeopleDie WuhanHealthOrganization,,en,Mon Apr 20 12:25:33 +0000 2020,1111692655,Lucyyy,,,,Hong Kong
1252211862818754560,"#CNBC confirm #WHO is an arm of the Chinese #CCP
18 Mar 2020

#QUOTE #WHO officials warn US President Trump against calling #coronavirus 'the Chinese virus'
https://t.co/1qaeP77VWc

#WuhanVirus #COVID19 #ChinaVirus #CCPVirus

qt-covid19-news-088 by #BorderObserver",CNBC WHO CCP QUOTE WHO coronavirus WuhanVirus COVID19 ChinaVirus CCPVirus BorderObserver,https://www.cnbc.com/2020/03/18/who-officials-warn-us-president-trump-against-calling-coronavirus-the-chinese-virus.html,en,Mon Apr 20 12:25:47 +0000 2020,895388295496073221,The Border Observer,,,,"El Paso, TX"
1252211862839705600,"Cal Thomas: #Coronavirus points out dependence on China
https://t.co/jMukrddJaF
25 Mar 2020

Retired Brigadier General John Adams ~Basically, we've outsourced our entire industry to China.~

#WuhanVirus #COVID19 #CCPVirus #WarRoomPandemic

qt-covid19-news-178 by #BorderObserver",Coronavirus WuhanVirus COVID19 CCPVirus WarRoomPandemic BorderObserver,https://www.sunjournal.com/2020/03/26/cal-thomas-coronavirus-points-out-dependence-on-china/,en,Mon Apr 20 12:25:47 +0000 2020,819519735637377024,jesse Politic 650,,,,West TX
1252211992502235136,RT @graniteofstone: 在武汉病毒的黑暗中，中国政府正在窃取香港好人的基本自由。现在是美国脱下手套并实施HKHRDA的时候了。香港只是中国另一个失败的城市。 #onecountryonesystem#ChinaMustPay#ChinaLiedPeopleDie…,,,zh,Mon Apr 20 12:26:18 +0000 2020,855146726105137152,Peter✊️🇭🇰🌸🍁🗽😷,,,,Greater Vancouver
1252212081467822081,#FakeNewsMedia #ChinaLiedAndPeopleDied https://t.co/kZ6eSOhklN,FakeNewsMedia ChinaLiedAndPeopleDied,https://twitter.com/weijia/status/1252174865228009474,und,Mon Apr 20 12:26:39 +0000 2020,871359290237493248,Tommy Hays 🇺🇸🇺🇸🇺🇸🇺🇸,,,,"Tennessee, United States 🇺🇸"
1252212315904192512,"RT @WarRoomPandemic: Chinese citizen ""Ailee"": Hospital system in Wuhan totally paralyzed from the #CCPVirus. We should not trust CCP death…",CCPVirus,,en,Mon Apr 20 12:27:35 +0000 2020,1244306651294904321,Xitler,,,,"Xinjiang, East Turkmenistan"
1252216816144920576,"@ScottAdamsSays They are correct.  Right now they are the world’s enemy.  How many deaths world wide due to fentanyl and #coronavirus ?

#ChinaLiedPeopleDied",coronavirus ChinaLiedPeopleDied,,en,Mon Apr 20 12:45:28 +0000 2020,3996938774,Gremlin Riot Party,,,,"Chicago, IL"
1252216988350377984,"@ChinaDaily Well well , it wasn’t manufactured in lab , but corona is so fuck u #China .
#ChinaLiedPeopleDied #ChinaLiedPeopleDied",China ChinaLiedPeopleDied ChinaLiedPeopleDied,,en,Mon Apr 20 12:46:09 +0000 2020,919196902393913344,K.S. Mahato,120.34656369999999,16.0624508,"Dagupan City, Ilocos Region, Republic of the Philippines","San Carlos City, Ilocos Region"
1252217571627225088,"United We Stand
Divide US &amp; We Fall

Unity is Strength

IFBAP @ezibee007 WWG1WGA 

#ChinaLied #PeopleDied https://t.co/ofKQ7lVVLM",ChinaLied PeopleDied,https://twitter.com/ksorbs/status/1252196236158959623,en,Mon Apr 20 12:48:28 +0000 2020,702525607398252546,#JamaicansForTrump Candace Owen/Giuliani 4 NYcity,,,, Heaven
1252372525381595136,"RT @BDSmovement: NEW FACT SHEET: Palestinians are targeted by Israel’s #CoronaRacism, on top of decades of apartheid and occupation.

#BDS…",CoronaRacism BDS,,en,Mon Apr 20 23:04:12 +0000 2020,2982318231,Artists for Palestine UK,,,,UK
1252372525813649410,"RT @jenniferatntd: Astonishing! Two Chinese doctors' faces turn black after being infected with #CCPVirus #COVID2019 
These are photos of D…",CCPVirus COVID2019,,en,Mon Apr 20 23:04:12 +0000 2020,106671012,Vegeta B.,,,,Paris
1252372580897447938,"RT @WonderWoman2KAG: Rock on, skateboarders! Govt has gone too far. LA acts like CCP.
#ChinaLiedPeopleDied #THANKSCHINA #WuhanVirus #ChinaV…",ChinaLiedPeopleDied THANKSCHINA WuhanVirus,,en,Mon Apr 20 23:04:25 +0000 2020,1179005487259557890,Hunter Marvin,,,,"South Carolina, USA"
