1255846835173941248,"RT @ouchinagirl: Pres.@realDonaldTrump; It’s Time to #BoycottChina https://t.co/Sm3AkVOkFb

‘To ensure we recover from this virus, we must…",BoycottChina,https://amgreatness.com/2020/04/29/its-time-to-boycott-china/,en,Thu Apr 30 13:09:52 +0000 2020,1177221975921610753,Bobby D⭐️⭐️⭐️,,,,NC
1255847002925137920,"RT @kittenmule888: 👇🏻💥💥 It’s time to #BoycottChina‼️
“It’s #CoverUp of the #CCPVirus which has gone on to become a #pandemic, everyone has…",BoycottChina CoverUp CCPVirus pandemic,,en,Thu Apr 30 13:10:32 +0000 2020,408200647,CUBAN Freedom,,,,United States
1255847057765646339,"RT @PastorChojecki: Dla zwolenników ruskiej narracji ""grypki"". 
#CCPVirus #WuhanVirus #koronawirus #Vietnam #USA #Russia 
Więcej Amerykanów…",CCPVirus WuhanVirus koronawirus Vietnam USA Russia,,pl,Thu Apr 30 13:10:45 +0000 2020,785213257107865600,Jacek Drabik,,,,"Peotone, IL"
1255847091525410819,"You missed the...

China: Stop spreading rumours, docs

China: Destroy all test samples

China: It's not human-to-human
WHO: It's not human-to-human

China: It's not human-to-human
WHO: It's not human-to-human

...

#CCP #ChinaLiedPeopleDie #China #COVID #COVID19 https://t.co/DT6nyTQEM4",CCP ChinaLiedPeopleDie China COVID COVID19,https://twitter.com/XHNews/status/1255734356728922113,en,Thu Apr 30 13:10:53 +0000 2020,1255061702439100416,Poly Psycho,,,,China
1255847098232291328,@DrTedros @gavi @GOVUK @JulianWTO_UN Great job spreading the #CCPVirus,CCPVirus,,en,Thu Apr 30 13:10:55 +0000 2020,2349817245,Lucas,,,,my head 
1255852250276257792,21 Million Chinese Cellphone Users Disappear in Three Months of Pandemic https://t.co/hbr0HgoebO via @pamelageller #ChinaLiedPeopleDied,ChinaLiedPeopleDied,https://gellerreport.com/2020/03/21-million-chinese-cellphone-users-disappear-in-three-months-of-pandemic.html/,en,Thu Apr 30 13:31:23 +0000 2020,1104742489972449280,Winstona Smith,,,,Scotland
1255852547912265729,"RT @ouchinagirl: Pres.@realDonaldTrump; It’s Time to #BoycottChina https://t.co/Sm3AkVOkFb

‘To ensure we recover from this virus, we must…",BoycottChina,https://amgreatness.com/2020/04/29/its-time-to-boycott-china/,en,Thu Apr 30 13:32:34 +0000 2020,1003140853571862528,Wyn,,,,"California, USA"
1255852601771319296,"Kerala Covid 19 Updates
#Covid19 #covid19india #corona #coronaindia #coronakerala #kochi #covidupdates #viakochi #kochiupdates #ernakulam https://t.co/09NTYyrNcp",Covid19 covid19india corona coronaindia coronakerala kochi covidupdates viakochi kochiupdates ernakulam,,en,Thu Apr 30 13:32:47 +0000 2020,52825807,Via Kochi,,,,"Kochi, India"
1255852761410760705,@SecPompeo @StateDept #ChinaLiedPeopleDied #COVID19 https://t.co/KfOmcQEn5j,ChinaLiedPeopleDied COVID19,,und,Thu Apr 30 13:33:25 +0000 2020,1177779085910503424,DriverRRR,,,,Hong Kong
1255852825260593155,"RT @ouchinagirl: Pres.@realDonaldTrump; It’s Time to #BoycottChina https://t.co/Sm3AkVOkFb

‘To ensure we recover from this virus, we must…",BoycottChina,https://amgreatness.com/2020/04/29/its-time-to-boycott-china/,en,Thu Apr 30 13:33:40 +0000 2020,1026215756906692608,Terisa⭐⭐⭐,,,,Washington State
1255852980273737728,"#China medical supplies work 100% as expected: ALL FAILTY

#CCP_is_terrorist #CCPVirus #MadeInChina fail you always

Netherlands recalls 'defective' masks from China https://t.co/GbLYxhrhk0",China CCP_is_terrorist CCPVirus MadeInChina,https://www.dw.com/en/coronavirus-netherlands-recalls-defective-masks-bought-from-china/a-52949216,en,Thu Apr 30 13:34:17 +0000 2020,394385808,Bull Bear Confrontation,,,,New Zealand
1255858651073523714,"RT @kittenmule888: 👇🏻💥💥 It’s time to #BoycottChina‼️
“It’s #CoverUp of the #CCPVirus which has gone on to become a #pandemic, everyone has…",BoycottChina CoverUp CCPVirus pandemic,,en,Thu Apr 30 13:56:49 +0000 2020,505226042,Deplorable Nationalist Cindy Lou,,,,United States
